133,984 Poland Ave,44511,YOUNGSTOWN,OH,41.09,-80.64,27862
173,1154 Runyons Branch,41543,MC ANDREWS,KY,37.54,-82.28,22950
150,967 12th St,78570,MERCEDES,TX,26.14,-97.92,30468
381,1111 Throckmorton St,76150,FORT WORTH,TX,32.75,-97.33,11435
147,6700 State Hwy 210,55798,WRIGHT,MN,46.67,-93,29207
288,996 Jackson Hill Rd,13778,GENEGANTSLET,NY,42.32,-75.77,20732
357,760 S Cedar St Exd,28383,RAYNHAM,NC,34.53,-79.29,23026
319,322 Logan St,42718,FINLEY,KY,37.34,-85.34,40559
309,358 Hartford Ave,50980,DES MOINES,IA,41.57,-93.61,17842
56,7000 137th St N,55038,CENTERVILLE,MN,45.15,-92.96,29307
231,778 SE 8th St,34471,MARICAMP,FL,29.18,-82.13,11492
230,870 S 24th St,46036,LEISURE,IN,40.27,-85.83,12853
91,7710 Old Linton Hall Rd,20156,GAINESVILLE,VA,38.79,-77.61,32457
8,4345 N Wyss Ln,61613,PEORIA,IL,40.74,-89.6,40287
112,1027 6th Ave,30912,AUGUSTA,GA,33.45,-81.99,34180
384,2100 W Menefee Ave,88210,ATOKA,NM,32.84,-104.43,23193
26,669 N Broadway,90051,LOS ANGELES,CA,34.06,-118.24,39626
271,960 Madison Ave,53172,S MILWAUKEE,WI,42.91,-87.86,24912
209,927 James City Rd,22725,LEON,VA,38.45,-78.15,34765
80,1002 SE Fairway Dr,81413,GRAND MESA,CO,38.89,-107.92,13292
368,81 Mill St,57433,COLUMBIA,SD,45.61,-98.31,29077
240,28149 Par View Ct,92026,ESCONDIDO,CA,33.22,-117.1,22225
53,276 W Dewey St,67213,WICHITA,KS,37.68,-97.34,38052
22,192 Railroad St,29010,STOKES BRIDGE,SC,34.21,-80.24,16150
377,40 Elm St,4463,MILO,ME,45.25,-68.98,19875
100,1174 S Main St,62650,ARCADIA,IL,39.72,-90.23,22409
261,290 Kensington Rd,27405,MOUNT ZION,NC,36.07,-79.82,25382
355,285 Ute St,87325,TOHATCHI,NM,35.85,-108.75,28421
86,523 17th St,97477,SPFD,OR,44.05,-123,37889
367,64 Paddock Ct,7938,LIBERTY COR,NJ,40.68,-74.56,35837
338,289 Main St,58575,TURTLE LK,ND,47.52,-100.89,16649
76,299 Weber St,28585,TRENTON,NC,35.06,-77.35,33605
238,164 1st St N,32240,JAX,FL,30.29,-81.39,35775
35,2699 Taylor Rd,92413,DEL ROSA,CA,34.14,-117.25,30083
208,801 Warren St,68980,TRUMBULL,NE,40.68,-98.27,28983
59,828 W 95th St,90044,AUGUST F. HAW,CA,33.95,-118.29,30943
393,303 E Ave D,79832,ALPINE,TX,30.36,-103.66,21074
223,400 E Golfers Ln,27856,MOMEYER,NC,35.96,-77.95,33228
350,2148 E Cedar Ave,89155,CLARK CO COURTHOUSE,NV,36.17,-115.12,23200
203,632 N 1st St,64784,SHELDON,MO,37.65,-94.29,24475
9,561 Ave D,77984,GLAZE CITY,TX,29.43,-97.17,16877
97,503 Highridge Ct,82732,GILLETTE,WY,43.75,-105.49,40011
17,204 Happy Valley Rd,98382,GARDINER,WA,48.06,-123.06,26489
333,200 Russell St,47469,WEST BADEN SPRINGS,IN,38.56,-86.61,35699
363,3400 Dixie Hwy,48330,DRAYTON PLAINS,MI,42.68,-83.37,32700
184,1776 S Monroe St,46816,SOUTHTOWN MALL,IN,41.07,-85.13,23842
336,499 Koerner Dr,60481,CUSTER PARK,IL,41.29,-88.15,19779
3,752 Mill Ave SE,44663,NEW PHILA,OH,40.48,-81.44,17033
371,731 S Spring Ave,63131,TOWN AND COUNTRY,MO,38.63,-90.24,40757
357,10154 Martin Luther King Blvd,80236,FT LOGAN,CO,39.76,-104.87,26620
291,1923 McGee St,64150,KANSAS CITY,MO,39.09,-94.58,40316
7,198 E Karen Ln,70041,PILOTTOWN,LA,29.34,-89.49,24772
86,3801 Pheasant Dr,60008,ROLLING MDWS,IL,42.07,-88.02,27462
47,1898 Queens Rd,28219,CHARLOTTE,NC,35.19,-80.83,28134
108,706 S Prairie St,63825,BLOOMFIELD,MO,36.88,-89.93,24974
31,698 S Seventh St,46701,MERRIAM,IN,41.39,-85.41,28164
399,203 River Rd,17051,ATKINSONS MLS,PA,40.49,-77.74,38687
360,242 E Frazier St,88202,ROSWELL,NM,33.37,-104.52,20370
347,399 H St,92662,NEWPORT BEACH,CA,33.6,-117.89,26111
15,140 Main St,57744,HERMOSA,SD,43.84,-103.19,14333
203,7056 Efland-Cedar Grove Rd,27231,CEDAR GROVE,NC,36.2,-79.17,11506
84,6125 Belvidere Rd,61073,ROSCOE,IL,42.41,-89,24364
350,1711 Bluebonnet Place Cir,77005,WEST UNIVERSITY PLACE,TX,29.76,-95.38,34914
11,889 Ward Ave,96848,HON,HI,21.3,-157.85,26855
23,2510 Cedar Dr,54467,CODDINGTON,WI,44.46,-89.54,34768
343,79892 27th St,79464,LUBBOCK,TX,33.57,-101.87,33825
311,388 Clayton St,30530,COMMERCE,GA,34.2,-83.46,35731
280,7357 Union St,16131,HARTSTOWN,PA,41.55,-80.38,28517
274,353 Alabama St,30112,CARROLLTON,GA,33.58,-85.08,38259
101,2004 Hawthorne St,43652,TOLEDO,OH,41.66,-83.58,11207
16,2943 N Division St,52806,DAVENPORT,IA,41.55,-90.6,10681
162,2501 Wharton St,15239,PITTSBURGH,PA,40.43,-79.97,15725
115,3099 Heron Ridge Dr,23457,VIRGINIA BCH,VA,36.73,-76.04,26023
400,18727 S Central Ave,90747,LONG BEACH,CA,33.86,-118.25,14254
257,1100 S Calumet Rd,46304,BURNS HARBOR,IN,41.6,-87.05,13141
87,98 Oak Leaf Dr,76554,LTL RVR ACAD,TX,30.97,-97.37,34212
135,619 9th St,73728,LAMBERT,OK,36.75,-98.35,23647
11,50 Thaxton Ct,22463,GARRISONVILLE,VA,38.48,-77.42,22604
311,2145 State Hwy 113,72070,OAKGROVE,AR,35.03,-92.69,21304
151,1419 E 3300 S,84106,SALT LAKE CITY,UT,40.7,-111.85,15986
275,109 S 12th St,19102,PHILADELPHIA,PA,39.95,-75.16,36952
387,77 Martin Ave,11550,HEMPSTEAD,NY,40.7,-73.61,33435
327,228 Daniel Ave,34610,SPRING HILL,FL,28.55,-82.39,23701
54,5312 S 300 E,46920,CUTLER,IN,40.47,-86.47,14235
362,98 Mendel Ct,92697,UNIV OF CALIFORNIA IRVINE,CA,33.64,-117.84,15319
252,1931 Harrils Mill Ave,91913,CHULA VISTA,CA,32.64,-116.98,31726
114,1727 W Chicago Blvd,48215,GROSSE POINTE,MI,42.38,-83.1,13470
102,922 State Hwy 25 Bus,72543,EDEN ISLE,AR,35.5,-92.03,12348
128,105 Hurd Rd,4417,BURLINGTON,ME,45.2,-68.42,13817
349,265 Maple Lodge Rd,12812,BLUE MOUNTAIN LAKE,NY,43.87,-74.44,36743
227,62648 Elk Trail Way E,98022,OSCEOLA,WA,47.1,-121.6,12382
89,2074 Mango Glen,92084,VISTA,CA,33.21,-117.2,29999
341,731 Herr St,17126,HBG,PA,40.27,-76.88,30845
353,2398 W Rowland Ave,92704,DIAMOND,CA,33.71,-117.9,14410
62,461 E Hamilton St,60460,ODELL,IL,41,-88.52,17498
113,3070 King St,22311,ALEXANDRIA,VA,38.82,-77.08,24975
197,26351 Ferry Ct,91382,SANTA CLARITA,CA,34.41,-118.51,16432
319,298 Ross Graves Dr,75975,CALEDONIA,TX,31.9,-94.39,36534
256,700 Hester Rd,24330,FRIES,VA,36.71,-80.97,33704
53,850 N Front St,83124,OPAL,WY,41.77,-110.32,15460
53,107 Strawridge Rd,12589,WALLKILL,NY,41.6,-74.16,21108
9,4 St Agatha Ave,4745,UPPER FRNCHVL,ME,47.28,-68.38,26365
79,370 W 42nd St,33013,HIALEAH,FL,25.86,-80.29,21688
261,4525 26th St SW,33973,LEHIGH ACRES,FL,26.59,-81.72,15049
286,290 Kensington Rd,27415,GREENSBORO,NC,36.07,-79.82,20508
374,194 Stanton Corners Rd,12783,SWAN LAKE,NY,41.75,-74.77,39696
32,7416 Horseshoe Rd,80924,COLO SPGS,CO,38.94,-104.7,12576
301,1065 Shafter St,92166,SAN DIEGO,CA,32.72,-117.23,12066
119,452 1st Ave S,58467,CRYSTAL SPRINGS,ND,46.89,-99.3,38518
126,1446 Kosciusko Blvd,46324,SOUTH CALUMET AVENUE,IN,41.62,-87.49,12559
80,1802 Schuylerville Rd,12831,WILTON,NY,43.19,-73.64,19609
81,2408 Hazlette Fork Rd,25564,SOD,WV,38.26,-81.88,35628
341,662 4th St SE,56345,SOBIESKI,MN,45.97,-94.36,31191
239,813 S 10th St,36863,LANETT,AL,32.86,-85.2,39207
37,101 Washington St,71913,HOT SPRINGS NATIONAL PARK,AR,34.5,-93.05,21664
139,92717 Deadwood Creek Rd,97430,DEADWOOD,OR,44.16,-123.7,14831
10,731 S Spring Ave,63135,DELLWOOD,MO,38.63,-90.24,32333
67,2501 Wharton St,15203,CARSON,PA,40.43,-79.97,38133
209,3017 260th Ave,52639,MONTROSE,IA,40.52,-91.41,25295
248,7 Harbor Dr,60061,VERNON HILLS,IL,42.23,-87.96,23619
179,415 Jones St,75968,PINELAND,TX,31.24,-93.97,29674
21,222 2nd St,63344,PRAIRIEVILLE,MO,39.23,-91.01,23878
260,50 Swannanoa River Rd,28816,W ASHEVILLE,NC,35.57,-82.54,28557
378,6 Andre Ave,10983,TAPPAN,NY,41.02,-73.95,20248
370,2501 Wharton St,15279,PITTSBURGH,PA,40.43,-79.97,35226
121,683 N Spruce St,69153,OGALLALA,NE,41.13,-101.72,11253
92,521 E 12th St,88102,CLOVIS,NM,34.41,-103.2,36049
85,21 Parker St,14450,FAIRPORT,NY,43.1,-77.44,16675
62,326 6th St NE,56093,WASECA,MN,44.08,-93.5,15011
54,4108 W Airline Park Dr,70729,BUECHE,LA,30.53,-91.4,38642
67,1851 Madison St,70004,METAIRIE,LA,29.99,-90.17,17206
202,355 S Clyde Morris Blvd,32125,HOLLY HILL,FL,29.19,-81.05,21967
177,836 Alameda Dr,75766,REESE,TX,31.96,-95.26,11601
283,61 Walnut St,1815,WOBURN,MA,42.48,-71.15,13899
156,687 N Washington St,32227,MAYPORT,FL,30.33,-81.65,35439
164,81 Beach Pond Rd,6349,SUB BASE NEW LONDON,CT,41.32,-72.07,12995
85,300 SW 4th St,33180,AVENTURA,FL,25.77,-80.2,30150
129,376 SW 1st Ct,33093,MARGATE,FL,26.23,-80.13,40363
233,339 Flag St,43619,NORTHWOOD,OH,41.61,-83.48,30060
353,467 Jefferson St,43343,QUINCY,OH,40.29,-83.96,33161
221,341 Orange St,6532,NEW HAVEN,CT,41.31,-72.92,27704
32,1456 Walnut St,66508,MARYSVILLE,KS,39.84,-96.64,25141
259,74-23 64th Ln,11386,FLUSHING,NY,40.7,-73.89,26200
51,565 E State St,65025,CLARKSBURG,MO,38.66,-92.66,28098
110,2013 W Cass St,33623,TAMPA,FL,27.95,-82.48,30694
381,300 SW 4th St,33175,OLYMPIA HGTS,FL,25.77,-80.2,17226
195,5198 SE Ina Ave,97267,JENNINGS LODGE,OR,45.4,-122.61,26897
137,3848 Jean St,47920,BATTLE GROUND,IN,40.51,-86.83,21336
169,1927 Berkshire Ln,80914,CO SPGS,CO,38.86,-104.76,19679
247,109 S 12th St,19179,PHILA,PA,39.95,-75.16,39051
320,98 Pleasant St,1223,SHERWOOD FOREST,MA,42.33,-73.07,37250
294,6 Peyster St,12228,N Y DEPT OF MOTOR VEHICLES,NY,42.66,-73.79,38810
233,398 NW 4th St,70084,BELLE POINT,LA,30.07,-90.56,21968
241,176 Maple Dr,13421,ONEIDA CASTLE,NY,43.08,-75.65,40473
221,14778 Millersburg Rd,43014,DANVILLE,OH,40.44,-82.26,10907
62,383 Manchester St,3111,MANCHESTER,NH,42.99,-71.45,18279
45,2959 Louisiana Ave,89802,ELKO,NV,40.85,-115.71,28414
34,74 Arnold St,14701,WEST ELLICOTT,NY,42.09,-79.23,25968
154,79 Hillcrest Dr,13676,EBEN,NY,44.66,-74.98,25342
396,28 S Stockton St,8628,EWING TOWNSHIP,NJ,40.22,-74.76,26981
40,2338 Aster St,70612,LAKE CHARLES,LA,30.21,-93.2,27466
103,2302 10th Ave S,55421,SAINT ANTHONY,MN,44.96,-93.26,30385
115,166 Saint Paul St,14609,ROCHESTER,NY,43.16,-77.61,27737
94,48 Chenango St,13905,BROADACRES,NY,42.1,-75.91,22821
328,3691 S 3600 E,83237,FRANKLIN,ID,42.03,-111.79,29575
2,137 4th St,16933,RUTLAND,PA,41.8,-77.07,10907
76,1068 Campbell Pkwy,64801,GRAND FALLS,MO,37.08,-94.5,27985
176,159 W San Carlos St,95196,SAN JOSE WATER COMPANY,CA,37.33,-121.89,10806
354,699 Milwee St,29649,GREENWOOD,SC,34.19,-82.15,24083
372,598 Bellview Ests,24938,FRANKFORD,WV,37.91,-80.38,15574
190,16 Nokomis Ave,7436,OAKLAND,NJ,41.03,-74.24,26055
176,2131 US Hwy 9,12151,ROUND LAKE,NY,42.93,-73.79,31825
1,4076 S Oak St,48455,METAMORA,MI,42.94,-83.29,23623
258,1630 Grove Ave,23228,HENRICO,VA,37.55,-77.46,34121
265,1179 18th Ave,68939,ASH GROVE,NE,40.09,-98.95,13437
221,12304 Claude Ct,80614,EASTLAKE,CO,39.92,-104.96,13771
378,173 Earl Wayman Dr,37015,ASHLAND CITY,TN,36.27,-87.05,12549
49,205 S Main St,44312,AKRON,OH,41.08,-81.52,36150
174,499 S Broadway St,76577,SAN GABRIEL,TX,30.61,-97.2,11555
363,98 Rutgers Slip,10019,NEW YORK,NY,40.71,-73.99,12286
223,98 Rutgers Slip,10001,GREELEY SQUARE,NY,40.71,-73.99,37755
190,300 SW 4th St,33146,UNIVERSITY OF MIAMI,FL,25.77,-80.2,16932
281,1385 Starfield Rd,72117,BAUCUM,AR,34.78,-92.25,24530
387,614 Broadway,37245,TN DEPT OF EMPLOYMENT SEC,TN,36.16,-86.78,12238
110,2079 Smithdale Rd,15083,SUTERSVILLE,PA,40.23,-79.8,38681
115,143 Mechanic St,13032,SOUTH BAY,NY,43.08,-75.75,22670
97,298 Florence St SW,35640,HARTSELLE,AL,34.43,-86.93,40631
371,7519 Bradwell Ave,90660,PICO RIVERA,CA,33.98,-118.08,24127
267,162 Main St,14591,WYOMING,NY,42.82,-78.08,11494
190,97 N Water St,17870,VERDILLA,PA,40.8,-76.86,17911
293,2255 N 37th St,53267,CHASE BANK,WI,43.06,-87.96,38132
205,164 Railroad St,63764,MARBLE HILL,MO,37.3,-89.98,14342
22,1851 Madison St,70033,METAIRIE,LA,29.99,-90.17,36239
136,575 S Walnut Ave,73155,OKLAHOMA CITY,OK,35.46,-97.51,38845
378,311 S High St,65767,URBANA,MO,37.84,-93.16,13490
106,1066 South St,71454,SHELL POINT,LA,31.66,-92.88,31491
29,104 Main St,73450,MILBURN,OK,34.24,-96.55,39865
245,668 Sullivan Ln,60484,UNIVERSITY PARK,IL,41.44,-87.68,37138
177,75 E Main St,15757,MCGEES MILLS,PA,40.87,-78.72,23149
325,758 N Calhoun St,32313,FLORIDA STATE,FL,30.45,-84.28,21636
114,427 3rd St,58216,BATHGATE,ND,48.88,-97.47,34380
139,140 E 7th St,79329,IDALOU,TX,33.66,-101.68,21268
253,280 E Elm St,71857,READER,AR,33.8,-93.38,21598
330,1899 Estelle St,71019,MARTIN,LA,32.02,-93.34,13016
228,6033 Morella Ave,91606,NORTH HOLLYWOOD,CA,34.18,-118.39,15499
369,430 Evergreen Dr,53050,MAYVILLE,WI,43.49,-88.54,14088
104,1632 Martin Blvd,21220,BALTIMORE,MD,39.33,-76.43,30184
17,52 Marshall Ave,13690,STAR LAKE,NY,44.16,-75.03,20429
25,1927 Berkshire Ln,80931,SECURITY,CO,38.86,-104.76,34903
363,1851 Madison St,70010,METAIRIE,LA,29.99,-90.17,29339
16,174 Dubois St,12758,LIVINGSTON MANOR,NY,41.89,-74.82,39449
287,7122 Barranca Pkwy,92619,IRVINE,CA,33.66,-117.76,34401
13,13111 FM 2701,79529,KNOX CITY,TX,33.41,-99.81,16777
334,23 Sutton Rd,7830,TEWKSBURY TWP,NJ,40.71,-74.83,31001
97,299 Factory St SE,44681,RAGERSVILLE,OH,40.5,-81.64,39389
312,6 Peyster St,12211,SIENA,NY,42.66,-73.79,40407
169,358 E Torrance St,64468,MARYVILLE,MO,40.34,-94.87,36937
168,351 E Walnut St,18201,HAZLETON,PA,40.95,-75.97,19675
35,744 Main St,30087,STONE MTN,GA,33.8,-84.17,27760
149,201 Washington St,58765,NOONAN,ND,48.89,-103.01,10737
252,13783 US Hwy 77,73095,WAYNE,OK,34.91,-97.31,18891
40,247 N Doheny Dr,90209,BEVERLY HILLS,CA,34.07,-118.39,34699
48,194 Jeff St,72650,DONGOLA,AR,35.9,-92.63,12569
303,378 W 47th Pl,90037,GREEN,CA,34,-118.28,14000
90,2255 N 37th St,53207,BAYVIEW,WI,43.06,-87.96,20989
124,1355 Commerce St,75388,DALLAS,TX,32.78,-96.8,17839
295,66 Pleasant Ave,14075,HAMBURG,NY,42.72,-78.83,16717
353,2419 Watertank Rd,96103,GRAEAGLE,CA,39.78,-120.65,15448
209,573 McKaig Rd,45373,TROY,OH,40.04,-84.21,36518
218,199 Bear Mountain Rd,98356,LINDBERG,WA,46.57,-122.33,18657
177,184 Wayne St,40962,GRACE,KY,37.15,-83.76,22555
255,178 Kiwassa Rd,12983,HARRIETSTOWN,NY,44.32,-74.13,28878
27,648 E 1st St,62214,ADDIEVILLE,IL,38.39,-89.48,33637
265,2535 Oak Dr,77414,SARGENT,TX,28.97,-95.96,37700
195,28141 N Bay Rd,92352,LK ARROWHEAD,CA,34.27,-117.19,23429
372,299 E Mississippi Ave,42045,IUKA,KY,37,-88.23,40675
188,156 S Main St,62691,VIRGINIA,IL,39.95,-90.21,36907
96,7803 S 100 W,46931,FULTON,IN,40.94,-86.26,15116
328,3080 S Irvington Ave,74149,TULSA,OK,36.12,-95.91,34217
35,1630 Grove Ave,23232,RICHMOND,VA,37.55,-77.46,18802
209,1800 S Oak St,65560,SLIGO,MO,37.63,-91.53,19455
209,98 Rutgers Slip,10007,NEW YORK,NY,40.71,-73.99,26181
333,2298 Championship Dr,47727,EVANSVILLE,IN,38.08,-87.52,13012
53,529 S Liberty St,47304,MUNCIE,IN,40.19,-85.39,38382
181,15366 US Hwy 80,36759,MARION JCT,AL,32.44,-87.28,19085
122,83 State St,14470,HOLLEY,NY,43.22,-78.02,32291
115,1021 Audubon Ave,70826,GMF,LA,30.44,-91.12,13192
390,760 W 26th St,92424,SN BERNRDNO,CA,34.14,-117.3,20936
244,531 Glenco Dr,63301,BLACK WALNUT,MO,38.79,-90.51,37493
245,98 99th Ave SE,98004,CLYDE HILL,WA,47.61,-122.21,20452
196,1280 Sprucewood Ln,81601,GLENWOOD SPRINGS,CO,39.54,-107.33,23727
170,673 2nd Ave N,37224,NASHVL,TN,36.17,-86.78,12930
230,15930 Lexington Ave,60426,DIXMOOR,IL,41.6,-87.65,29347
105,9539 Brewerton Rd,13029,BREWERTON,NY,43.23,-76.14,37542
149,92 Bridge St,7602,HACKENSACK,NJ,40.88,-74.04,10923
125,290 Kensington Rd,27407,GREENSBORO,NC,36.07,-79.82,15355
309,505 Washington St,52142,ALBANY,IA,42.84,-91.8,14673
188,158 Strawberry St,72010,BALD KNOB,AR,35.3,-91.57,13367
196,55 Harker Ave,8091,WEST BERLIN,NJ,39.8,-74.93,22552
248,279 Cemetery Hill,5761,PAWLET,VT,43.35,-73.18,16084
229,901 Carolyn Ct,77345,KINGWOOD,TX,29.99,-95.26,20810
289,492 S Dobson St,76028,BRIAROAKS,TX,32.53,-97.32,17877
